text,aspect,entity,attribute,aspect_label,sentiment,language,split
"Thank you very much, sir. I am watching lectures and enjoying them. I have benefited from you because we do not have a teacher  in Yemen because of the war situation, so you became my teacher",Curriculum,lectures,Course_General_Feedback,5,positive,en,test
"Thank you very much, sir. I am watching lectures and enjoying them. I have benefited from you because we do not have a teacher  in Yemen because of the war situation, so you became my teacher",Experience,NULL,Instructor,2,positive,en,test
This is maybe the best lecture in the entire course.,Curriculum,lecture,Course_General_Feedback,5,positive,en,test
"I am watching this lectures, I understand them, but when I go to solve the Psets, seems I dont know shit.... anyone having the same issue with the Psets?",Knowledge,Psets,Mathematical_Related_Concept,1,negative,en,test
He has excellent blackboard penmanship.,Experience,He,Instructor,2,positive,en,test
He is the best teacher i've ever had.  How can i get in touch with him?  Please!!! Thank you so much.,Experience,NULL,Instructor,2,positive,en,test
"Beta distribution may be bimodal when both parameters are less than 1, and the curve is U shaped. Why they don't use whiteboards but these ugly blackboards?",Teaching_Skill,blackboards,Teaching_Setup,0,negative,en,test
"@ 8:47 , shouldn't that be a -5?",Knowledge,a -5,Mathematical_Related_Concept,1,neutral,en,test
"lol funny I'm just first watching this today and it was posted exactly 7 years ago xDthanks for the video, really helpful! I was struggling with this concept for my current linear algebra 2 course since I took the non-specialist version of linear algebra 1 which didn't really test us on proofs at all. I think I have a better understanding of the four fundamental subspaces now! :)",Curriculum,video,Course_General_Feedback,5,positive,en,test
"lol funny I'm just first watching this today and it was posted exactly 7 years ago xDthanks for the video, really helpful! I was struggling with this concept for my current linear algebra 2 course since I took the non-specialist version of linear algebra 1 which didn't really test us on proofs at all. I think I have a better understanding of the four fundamental subspaces now! :)",Curriculum, linear algebra,Course_General_Feedback,5,positive,en,test
"I want to tell all math enthusiasts out there to never give up, because maths is difficult for everyone... You can see even mr. Strang says sometimes he gets lost, and he teaches this stuff for years. (I felt this was missing in the comments) btw. *what a living legend!*",Experience,mr. Strang,Instructor,2,positive,en,test
"I want to tell all math enthusiasts out there to never give up, because maths is difficult for everyone... You can see even mr. Strang says sometimes he gets lost, and he teaches this stuff for years. (I felt this was missing in the comments) btw. *what a living legend!*",Knowledge,maths,Mathematical_Related_Concept,1,neutral,en,test
"I want to tell all math enthusiasts out there to never give up, because maths is difficult for everyone... You can see even mr. Strang says sometimes he gets lost, and he teaches this stuff for years. (I felt this was missing in the comments) btw. *what a living legend!*",Knowledge,NULL,Mathematical_Related_Concept,1,neutral,en,test
Very clear I understood everything Thsnks.,Knowledge,NULL,Mathematical_Related_Concept,1,positive,en,test
this guy is my theta^ for the distribution of cool statisticians,Experience,NULL,Instructor,2,positive,en,test
"If a country has teacher like him, that country is bound to prosper...",Experience,NULL,Instructor,2,positive,en,test
Does the last equation (At*y=f) add any new information? I suppose find y (currents) from C*e would be last step right?,Knowledge,(At*y=f),Mathematical_Related_Concept,1,neutral,en,test
Does the last equation (At*y=f) add any new information? I suppose find y (currents) from C*e would be last step right?,Knowledge,y,Mathematical_Related_Concept,1,neutral,en,test
Does the last equation (At*y=f) add any new information? I suppose find y (currents) from C*e would be last step right?,Knowledge,C*e,Mathematical_Related_Concept,1,neutral,en,test
"@[USERNAME]it's just the same problem done in a different way... he's setting dA/dx=0 to get the critical point.. just like he did, in the first method he used to solve the problem...",Experience,NULL,Instructor,2,positive,en,test
"@[USERNAME]it's just the same problem done in a different way... he's setting dA/dx=0 to get the critical point.. just like he did, in the first method he used to solve the problem...",Knowledge,dA/dx=0,Mathematical_Related_Concept,1,neutral,en,test
"The lecture was great up until Keppler's second law, then they lost me :(",Curriculum,lecture,Course_General_Feedback,5,positive,en,test
"The lecture was great up until Keppler's second law, then they lost me :(",Knowledge,Keppler's second law,Mathematical_Related_Concept,1,negative,en,test
I have really enjoyed Dr. Jerison's lectures. His sense of humor is wicked.,Curriculum,lectures,Course_General_Feedback,5,positive,en,test
I have really enjoyed Dr. Jerison's lectures. His sense of humor is wicked.,Experience,Dr. Jerison,Instructor,2,positive,en,test
"Thank you so much, Prof. Strang and MIT for making the linear algebra (straight) and simple.",Experience,Prof. Strang,Instructor,2,positive,en,test
"Thank you so much, Prof. Strang and MIT for making the linear algebra (straight) and simple.",General,MIT,Other,13,positive,en,test
"Thank you so much, Prof. Strang and MIT for making the linear algebra (straight) and simple.",Curriculum,linear algebra,Course_General_Feedback,5,positive,en,test
"This comment section sure has a lot of egos. Math brainiacs feeling the need to show off their mad skillz: humility might do you some good. It's fantastic that this stuff is incredibly easy for you - it isn't for everyone, and proclaiming your genius to the world serves no one, it only comes off as arrogant.If this is below your level - great, go to some higher level videos. In the meantime, show some respect for MIT and appreciation for their work in making good education open to everyone, and some consideration for your fellow students who may have more trouble with this stuff.",General,MIT,Other,13,positive,en,test
"This comment section sure has a lot of egos. Math brainiacs feeling the need to show off their mad skillz: humility might do you some good. It's fantastic that this stuff is incredibly easy for you - it isn't for everyone, and proclaiming your genius to the world serves no one, it only comes off as arrogant.If this is below your level - great, go to some higher level videos. In the meantime, show some respect for MIT and appreciation for their work in making good education open to everyone, and some consideration for your fellow students who may have more trouble with this stuff.",Curriculum,education,Course_General_Feedback,5,positive,en,test
@[USERNAME]Your point? Not everyone has the luxury to have taken or even knew they wanted to take calc or above in high school,Knowledge,calc,Mathematical_Related_Concept,1,neutral,en,test
